	DATE	WEEKDAY	MONTH	SEASON	MATCHDAY_x	HOME_TEAM	PLACE_HOME_TEAM	AWAY_TEAM	PLACE_AWAY_TEAM	WIN_PERC_HOME	REMIS_PERC	WIN_PERC_AWAY	HOME_GOALS	AWAY_GOALS	RESULT	REFEREE	WEATHER_STATION	MIN_TEMP_C	MAX_TEMP_C	SNOW_HEIGHT_cm	RAIN_l/m2	SUNSHINE_DURATION_h	MATCHDAY_y
1210	1967-11-18	5	11	1967	14	Werder Bremen	13	Bayern München	2				4.0	1.0	HOME_WIN	Walter Eschweiler							
1211	1967-11-18	5	11	1967	14	Bor. M'gladbach	4	E. Frankfurt	14				1.0	1.0	DRAW	Gerhard Schulenburg							
1212	1967-11-18	5	11	1967	14	1.FC Köln	7	MSV Duisburg	5				3.0	0.0	HOME_WIN	Max Spinnler							
1213	1967-11-18	5	11	1967	14	VfB Stuttgart	12	Bor. Dortmund	6				4.0	1.0	HOME_WIN	Rolf Seekamp							
1214	1967-11-18	5	11	1967	14	E. Braunschweig	3	Hamburger SV	15				0.0	1.0	AWAY_WIN	Franz Heumann							
1215	1967-11-18	5	11	1967	14	1.FC K'lautern	11	Hannover 96	9				0.0	0.0	DRAW	Fritz Seiler							
1216	1967-11-18	5	11	1967	14	1860 München	8	B. Neunkirchen	17				5.0	0.0	HOME_WIN	Walter Horstmann							
1217	1967-11-18	5	11	1967	14	FC Schalke 04	18	Karlsruher SC	16				2.0	0.0	HOME_WIN	Klaus Ohmsen							
1218	1967-11-25	5	11	1967	15	Hannover 96	9	1.FC Nürnberg	1				1.0	1.0	DRAW	Karl Niemeyer							
1219	1967-11-25	5	11	1967	15	Bor. Dortmund	8	Werder Bremen	13				1.0	1.0	DRAW	Kurt Handwerker							
1220	1967-11-25	5	11	1967	15	1.FC Köln	5	Bor. M'gladbach	3				2.0	5.0	AWAY_WIN	Franz Wengenmayer							
1221	1967-11-25	5	11	1967	15	Bayern München	2	1.FC K'lautern	12				4.0	1.0	HOME_WIN	Berthold Schmidt							
1222	1967-11-25	5	11	1967	15	E. Frankfurt	14	E. Braunschweig	4				2.0	0.0	HOME_WIN	Gerd Hennig							
1223	1967-11-25	5	11	1967	15	MSV Duisburg	7	Alem. Aachen	11				3.0	0.0	HOME_WIN	Erwin Sturm							
1224	1967-11-25	5	11	1967	15	Karlsruher SC	16	VfB Stuttgart	10				1.0	4.0	AWAY_WIN	Ewald Regely							
1225	1967-11-25	5	11	1967	15	Hamburger SV	15	1860 München	6				2.0	2.0	DRAW	Willi Thier							
1226	1967-11-25	5	11	1967	15	B. Neunkirchen	17	FC Schalke 04	18				1.0	5.0	AWAY_WIN	Kurt Tschenscher							
1227	1967-12-02	5	12	1967	16	1.FC Nürnberg	1	Bayern München	2				7.0	3.0	HOME_WIN	Johannes Malka							
1228	1967-12-02	5	12	1967	16	Werder Bremen	11	Karlsruher SC	17				6.0	1.0	HOME_WIN	Max Spinnler							
1229	1967-12-02	5	12	1967	16	E. Braunschweig	6	Bor. M'gladbach	3				2.0	1.0	HOME_WIN	Alfred Ott							
1230	1967-12-02	5	12	1967	16	Alem. Aachen	12	1.FC Köln	7				4.0	2.0	HOME_WIN	Horst Herden							
1231	1967-12-02	5	12	1967	16	1860 München	5	E. Frankfurt	14				5.0	0.0	HOME_WIN	Rudolf Kreitlein							
1232	1967-12-02	5	12	1967	16	MSV Duisburg	4	Hannover 96	10				1.0	2.0	AWAY_WIN	Rudolf Schreiner							
1233	1967-12-02	5	12	1967	16	FC Schalke 04	16	Hamburger SV	15				3.0	0.0	HOME_WIN	Heinz Siebert							
1234	1967-12-02	5	12	1967	16	1.FC K'lautern	13	Bor. Dortmund	9				2.0	2.0	DRAW	Karl Riegg							
1235	1967-12-16	5	12	1967	16	VfB Stuttgart	8	B. Neunkirchen	18				2.0	1.0	HOME_WIN	Horst Herden							
1236	1967-12-09	5	12	1967	17	Bor. Dortmund	9	1.FC Nürnberg	1				1.0	2.0	AWAY_WIN	Erwin Sturm							
1237	1967-12-09	5	12	1967	17	B. Neunkirchen	18	Werder Bremen	11				0.0	0.0	DRAW	Anton Binder							
1238	1967-12-09	5	12	1967	17	Bor. M'gladbach	3	1860 München	4				1.0	1.0	DRAW	Ferdinand Biwersi							
1239	1967-12-09	5	12	1967	17	1.FC Köln	10	E. Braunschweig	5				1.0	0.0	HOME_WIN	Alfons Betz							
1240	1967-12-09	5	12	1967	17	Bayern München	2	MSV Duisburg	7				0.0	4.0	AWAY_WIN	Rolf Seekamp							
1241	1967-12-09	5	12	1967	17	E. Frankfurt	14	FC Schalke 04	16				2.0	2.0	DRAW	Elmar Schäfer							
1242	1967-12-09	5	12	1967	17	Hamburger SV	15	VfB Stuttgart	6				1.0	1.0	DRAW	Dr. Gerd Siepe							
1243	1967-12-09	5	12	1967	17	Hannover 96	8	Alem. Aachen	12				1.0	1.0	DRAW	Oswald Fritz							
1244	1967-12-09	5	12	1967	17	Karlsruher SC	17	1.FC K'lautern	13				2.0	2.0	DRAW	Johannes Malka							
1245	1968-01-06	5	1	1967	18	Hamburger SV	15	Werder Bremen	11				2.0	1.0	HOME_WIN	Karl Riegg							
1246	1968-01-06	5	1	1967	18	B. Neunkirchen	18	1.FC K'lautern	13				2.0	1.0	HOME_WIN	Hans Radermacher							
1247	1968-01-06	5	1	1967	18	Karlsruher SC	17	1.FC Nürnberg	1				1.0	1.0	DRAW	Hans-Joachim Weyland							
1248	1968-01-06	5	1	1967	18	Bor. M'gladbach	2	FC Schalke 04	16				1.0	6.0	AWAY_WIN	Jan Redelfs							
1249	1968-01-06	5	1	1967	18	1.FC Köln	9	Hannover 96	7				2.0	1.0	HOME_WIN	Rudolf Kreitlein							
1250	1968-01-06	5	1	1967	18	Bayern München	5	Alem. Aachen	12				4.0	1.0	HOME_WIN	Ferdinand Biwersi							
1251	1968-01-06	5	1	1967	18	Bor. Dortmund	10	MSV Duisburg	4				4.0	3.0	HOME_WIN	Franz Heumann							
1252	1968-04-03	2	4	1967	18	E. Frankfurt	14	VfB Stuttgart	6				4.0	0.0	HOME_WIN	Rudolf Frickel							
1253	1968-04-03	2	4	1967	18	E. Braunschweig	8	1860 München	3				0.0	1.0	AWAY_WIN	Hans Hillebrand							
1254	1968-01-13	5	1	1967	19	1.FC Nürnberg	1	B. Neunkirchen	17				3.0	0.0	HOME_WIN	Dietrich Basedow							
1255	1968-01-13	5	1	1967	19	Werder Bremen	11	E. Frankfurt	13				2.0	0.0	HOME_WIN	Willi Thier							
1256	1968-01-13	5	1	1967	19	VfB Stuttgart	8	Bor. M'gladbach	4				1.0	3.0	AWAY_WIN	Edgar Deuschel							
1257	1968-01-13	5	1	1967	19	1860 München	2	1.FC Köln	5				0.0	1.0	AWAY_WIN	Erwin Sturm							
1258	1968-01-13	5	1	1967	19	Hannover 96	9	Bayern München	3				2.0	1.0	HOME_WIN	Gerd Hennig							
1259	1968-01-13	5	1	1967	19	MSV Duisburg	6	Karlsruher SC	18				2.0	1.0	HOME_WIN	Bruno Schulz							
1260	1968-01-13	5	1	1967	19	FC Schalke 04	16	E. Braunschweig	10				0.0	2.0	AWAY_WIN	Rudolf Schreiner							
1261	1968-01-13	5	1	1967	19	Alem. Aachen	12	Bor. Dortmund	7				3.0	0.0	HOME_WIN	Heinz Siebert							
1262	1968-02-24	5	2	1967	19	1.FC K'lautern	14	Hamburger SV	15				3.0	3.0	DRAW	Hans-Joachim Weyland							
1263	1968-01-20	5	1	1967	20	Hamburger SV	15	1.FC Nürnberg	1				3.0	1.0	HOME_WIN	Berthold Schmidt							
1264	1968-01-20	5	1	1967	20	Bor. M'gladbach	2	Werder Bremen	9				3.0	1.0	HOME_WIN	Kurt Tschenscher							
1265	1968-01-20	5	1	1967	20	1.FC Köln	4	Bayern München	6				3.0	3.0	DRAW	Gerhard Schulenburg							
1266	1968-01-20	5	1	1967	20	E. Frankfurt	14	1.FC K'lautern	13				5.0	2.0	HOME_WIN	Rolf Seekamp							
1267	1968-01-20	5	1	1967	20	B. Neunkirchen	17	MSV Duisburg	5				2.0	1.0	HOME_WIN	Kurt Handwerker							
1268	1968-01-20	5	1	1967	20	E. Braunschweig	8	VfB Stuttgart	10				2.0	1.0	HOME_WIN	Johannes Malka							
1269	1968-01-20	5	1	1967	20	Bor. Dortmund	11	Hannover 96	7				3.0	1.0	HOME_WIN	Rudibert Jacobi							
1270	1968-01-20	5	1	1967	20	Karlsruher SC	18	Alem. Aachen	12				2.0	4.0	AWAY_WIN	Alfred Ott							
1271	1968-01-20	5	1	1967	20	1860 München	3	FC Schalke 04	16				1.0	2.0	AWAY_WIN	Oswald Fritz							
1272	1968-02-03	5	2	1967	21	1.FC Nürnberg	1	E. Frankfurt	13				0.0	2.0	AWAY_WIN	Ewald Regely							
1273	1968-02-03	5	2	1967	21	Werder Bremen	11	E. Braunschweig	5				3.0	2.0	HOME_WIN	Rudolf Kreitlein							
1274	1968-02-03	5	2	1967	21	1.FC K'lautern	15	Bor. M'gladbach	2				0.0	1.0	AWAY_WIN	Franz Heumann							
1275	1968-02-03	5	2	1967	21	FC Schalke 04	16	1.FC Köln	3				1.0	1.0	DRAW	Fritz Seiler							
1276	1968-02-03	5	2	1967	21	MSV Duisburg	7	Hamburger SV	14				1.0	2.0	AWAY_WIN	Franz Wengenmayer							
1277	1968-02-03	5	2	1967	21	VfB Stuttgart	12	1860 München	6				2.0	1.0	HOME_WIN	Hans-Joachim Weyland							
1278	1968-02-03	5	2	1967	21	Hannover 96	9	Karlsruher SC	18				2.0	0.0	HOME_WIN	Dr. Gerd Siepe							
1279	1968-02-03	5	2	1967	21	Alem. Aachen	10	B. Neunkirchen	17				5.0	1.0	HOME_WIN	Elmar Schäfer							
1280	1968-04-02	1	4	1967	21	Bayern München	4	Bor. Dortmund	8				2.0	0.0	HOME_WIN	Klaus Ohmsen							
1281	1968-02-10	5	2	1967	22	Bor. M'gladbach	2	1.FC Nürnberg	1				1.0	1.0	DRAW	Max Spinnler							
1282	1968-02-10	5	2	1967	22	1860 München	8	Werder Bremen	10				1.0	3.0	AWAY_WIN	Gerd Hennig							
1283	1968-02-10	5	2	1967	22	1.FC Köln	4	Bor. Dortmund	12				3.0	0.0	HOME_WIN	Rudolf Schreiner							
1284	1968-02-10	5	2	1967	22	Karlsruher SC	18	Bayern München	3				0.0	2.0	AWAY_WIN	Walter Horstmann							
1285	1968-02-10	5	2	1967	22	E. Frankfurt	13	MSV Duisburg	9				3.0	2.0	HOME_WIN	Klaus Ohmsen							
1286	1968-02-10	5	2	1967	22	FC Schalke 04	15	VfB Stuttgart	11				2.0	1.0	HOME_WIN	Ferdinand Biwersi							
1287	1968-02-10	5	2	1967	22	E. Braunschweig	7	1.FC K'lautern	16				1.0	0.0	HOME_WIN	Heinz Siebert							
1288	1968-02-10	5	2	1967	22	B. Neunkirchen	17	Hannover 96	6				3.0	1.0	HOME_WIN	Walter Eschweiler							
1289	1968-02-10	5	2	1967	22	Hamburger SV	14	Alem. Aachen	5				5.0	1.0	HOME_WIN	Anton Binder							
1290	1968-02-17	5	2	1967	23	1.FC Nürnberg	1	E. Braunschweig	5				3.0	1.0	HOME_WIN	Edgar Deuschel							
1291	1968-02-17	5	2	1967	23	Werder Bremen	6	FC Schalke 04	15				2.0	0.0	HOME_WIN	Erich Reil							
1292	1968-02-17	5	2	1967	23	MSV Duisburg	10	Bor. M'gladbach	2				2.0	2.0	DRAW	Karl Riegg							
1293	1968-02-17	5	2	1967	23	VfB Stuttgart	13	1.FC Köln	4				2.0	0.0	HOME_WIN	Alfred Ott							
1294	1968-02-17	5	2	1967	23	Bayern München	3	B. Neunkirchen	17				4.0	0.0	HOME_WIN	Hans Voß							
1295	1968-02-17	5	2	1967	23	Alem. Aachen	8	E. Frankfurt	11				2.0	1.0	HOME_WIN	Jan Redelfs							
1296	1968-02-17	5	2	1967	23	Hannover 96	7	Hamburger SV	12				2.0	2.0	DRAW	Johannes Malka							
1297	1968-02-17	5	2	1967	23	1.FC K'lautern	16	1860 München	9				0.0	0.0	DRAW	Berthold Schmidt							
1298	1968-02-17	5	2	1967	23	Bor. Dortmund	14	Karlsruher SC	18				5.0	0.0	HOME_WIN	Horst Herden							
1299	1968-03-02	5	3	1967	24	1860 München	9	1.FC Nürnberg	1				1.0	2.0	AWAY_WIN	Rolf Seekamp							
1300	1968-03-02	5	3	1967	24	VfB Stuttgart	12	Werder Bremen	5				0.0	3.0	AWAY_WIN	Walter Eschweiler							
1301	1968-03-02	5	3	1967	24	Bor. M'gladbach	3	Alem. Aachen	7				3.0	0.0	HOME_WIN	Ferdinand Biwersi							
1302	1968-03-02	5	3	1967	24	1.FC Köln	4	Karlsruher SC	18				4.0	0.0	HOME_WIN	Elmar Schäfer							
1303	1968-03-02	5	3	1967	24	Hamburger SV	13	Bayern München	2				2.0	1.0	HOME_WIN	Karl Niemeyer							
1304	1968-03-02	5	3	1967	24	E. Frankfurt	14	Hannover 96	8				3.0	0.0	HOME_WIN	Gerd Hennig							
1305	1968-03-02	5	3	1967	24	E. Braunschweig	6	MSV Duisburg	10				3.0	0.0	HOME_WIN	Kurt Tschenscher							
1306	1968-03-02	5	3	1967	24	B. Neunkirchen	17	Bor. Dortmund	11				3.0	2.0	HOME_WIN	Klaus Ohmsen							
1307	1968-03-02	5	3	1967	24	FC Schalke 04	15	1.FC K'lautern	16				2.0	1.0	HOME_WIN	Anton Binder							
1308	1968-03-09	5	3	1967	25	1.FC Nürnberg	1	FC Schalke 04	15				2.0	3.0	AWAY_WIN	Bruno Schulz							
1309	1968-03-09	5	3	1967	25	Werder Bremen	5	1.FC Köln	4				3.0	1.0	HOME_WIN	Kurt Handwerker							
1310	1968-03-09	5	3	1967	25	Hannover 96	10	Bor. M'gladbach	2				1.0	1.0	DRAW	Rudolf Schreiner							
1311	1968-03-09	5	3	1967	25	Bayern München	3	E. Frankfurt	9				3.0	0.0	HOME_WIN	Hans Radermacher							
1312	1968-03-09	5	3	1967	25	MSV Duisburg	13	1860 München	11				2.0	1.0	HOME_WIN	Helmut Fritz							
1313	1968-03-09	5	3	1967	25	1.FC K'lautern	16	VfB Stuttgart	14				2.0	0.0	HOME_WIN	Jan Redelfs							
1314	1968-03-09	5	3	1967	25	Alem. Aachen	8	E. Braunschweig	6				2.0	1.0	HOME_WIN	Alfons Betz							
1315	1968-03-09	5	3	1967	25	Bor. Dortmund	12	Hamburger SV	7				2.0	2.0	DRAW	Fritz Seiler							
1316	1968-03-09	5	3	1967	25	Karlsruher SC	18	B. Neunkirchen	17				5.0	1.0	HOME_WIN	Johannes Malka							
1317	1968-03-16	5	3	1967	26	VfB Stuttgart	14	1.FC Nürnberg	1				1.0	1.0	DRAW	Gerhard Schulenburg							
1318	1968-03-16	5	3	1967	26	Werder Bremen	4	1.FC K'lautern	16				2.0	1.0	HOME_WIN	Hans Hillebrand							
1319	1968-03-16	5	3	1967	26	Bor. M'gladbach	2	Bayern München	3				1.0	1.0	DRAW	Horst Herden							
1320	1968-03-16	5	3	1967	26	1.FC Köln	5	B. Neunkirchen	17				2.0	1.0	HOME_WIN	Heinz-Dieter Herbort							
1321	1968-03-16	5	3	1967	26	E. Frankfurt	12	Bor. Dortmund	11				4.0	1.0	HOME_WIN	Alfred Ott							
1322	1968-03-16	5	3	1967	26	FC Schalke 04	15	MSV Duisburg	9				0.0	3.0	AWAY_WIN	Heinz Siebert							
1323	1968-03-16	5	3	1967	26	E. Braunschweig	6	Hannover 96	10				0.0	1.0	AWAY_WIN	Willi Thier							
1324	1968-03-16	5	3	1967	26	1860 München	13	Alem. Aachen	7				6.0	0.0	HOME_WIN	Walter Horstmann							
1325	1968-03-16	5	3	1967	26	Hamburger SV	8	Karlsruher SC	18				0.0	0.0	DRAW	Max Spinnler							
1326	1968-03-23	5	3	1967	27	1.FC Nürnberg	1	Werder Bremen	4				0.0	0.0	DRAW	Helmut Fritz							
1327	1968-03-23	5	3	1967	27	Bor. Dortmund	13	Bor. M'gladbach	2				3.0	1.0	HOME_WIN	Rudolf Kreitlein							
1328	1968-03-23	5	3	1967	27	1.FC K'lautern	16	1.FC Köln	5				2.0	1.0	HOME_WIN	Franz Wengenmayer							
1329	1968-03-23	5	3	1967	27	Bayern München	3	E. Braunschweig	8				3.0	0.0	HOME_WIN	Dr. Gerd Siepe							
1330	1968-03-23	5	3	1967	27	Karlsruher SC	18	E. Frankfurt	11				0.0	1.0	AWAY_WIN	Wilfried Hilker							
1331	1968-03-23	5	3	1967	27	MSV Duisburg	6	VfB Stuttgart	14				3.0	3.0	DRAW	Ferdinand Biwersi							
1332	1968-03-23	5	3	1967	27	Hannover 96	9	1860 München	12				1.0	2.0	AWAY_WIN	Edgar Deuschel							
1333	1968-03-23	5	3	1967	27	Alem. Aachen	10	FC Schalke 04	15				2.0	1.0	HOME_WIN	Karl Riegg							
1334	1968-03-23	5	3	1967	27	B. Neunkirchen	17	Hamburger SV	7				0.0	3.0	AWAY_WIN	Alfons Betz							
1335	1968-03-30	5	3	1967	28	1.FC K'lautern	16	1.FC Nürnberg	1				1.0	0.0	HOME_WIN	Hans Radermacher							
1336	1968-03-30	5	3	1967	28	Werder Bremen	4	MSV Duisburg	8				3.0	3.0	DRAW	Rudolf Schreiner							
1337	1968-03-30	5	3	1967	28	Bor. M'gladbach	3	Karlsruher SC	18				0.0	0.0	DRAW	Jan Redelfs							
1338	1968-03-30	5	3	1967	28	1.FC Köln	5	Hamburger SV	6				2.0	1.0	HOME_WIN	Oswald Fritz							
1339	1968-03-30	5	3	1967	28	1860 München	10	Bayern München	2				3.0	2.0	HOME_WIN	Kurt Tschenscher							
1340	1968-03-30	5	3	1967	28	E. Frankfurt	9	B. Neunkirchen	17				4.0	1.0	HOME_WIN	Berthold Schmidt							
1341	1968-03-30	5	3	1967	28	VfB Stuttgart	14	Alem. Aachen	7				4.0	1.0	HOME_WIN	Klaus Ohmsen							
1342	1968-03-30	5	3	1967	28	E. Braunschweig	11	Bor. Dortmund	13				2.0	0.0	HOME_WIN	Ewald Regely							
1343	1968-03-30	5	3	1967	28	FC Schalke 04	15	Hannover 96	12				1.0	1.0	DRAW	Rudibert Jacobi							
1344	1968-04-05	4	4	1967	29	Alem. Aachen	11	Werder Bremen	4				1.0	1.0	DRAW	Franz Heumann							
1345	1968-04-06	5	4	1967	29	1.FC Nürnberg	1	1.FC Köln	5				2.0	1.0	HOME_WIN	Horst Herden							
1346	1968-04-06	5	4	1967	29	B. Neunkirchen	17	Bor. M'gladbach	3				0.0	3.0	AWAY_WIN	Heinz Siebert							
1347	1968-04-06	5	4	1967	29	Bayern München	2	FC Schalke 04	15				2.0	0.0	HOME_WIN	Helmut Fritz							
1348	1968-04-06	5	4	1967	29	Hamburger SV	9	E. Frankfurt	6				0.0	1.0	AWAY_WIN	Vincent Schuhmann							
1349	1968-04-06	5	4	1967	29	MSV Duisburg	8	1.FC K'lautern	16				7.0	0.0	HOME_WIN	Elmar Schäfer							
1350	1968-04-06	5	4	1967	29	Hannover 96	12	VfB Stuttgart	13				2.0	1.0	HOME_WIN	Hans Voß							
1351	1968-04-06	5	4	1967	29	Karlsruher SC	18	E. Braunschweig	10				1.0	2.0	AWAY_WIN	Hans Radermacher							
1352	1968-04-06	5	4	1967	29	Bor. Dortmund	14	1860 München	7				0.0	0.0	DRAW	Karl-Heinz Mailand							
1353	1968-04-20	5	4	1967	30	1.FC Nürnberg	1	MSV Duisburg	7				4.0	1.0	HOME_WIN	Ferdinand Biwersi							
1354	1968-04-20	5	4	1967	30	Werder Bremen	4	Hannover 96	10				1.0	0.0	HOME_WIN	Heinz-Dieter Herbort							
1355	1968-04-20	5	4	1967	30	Bor. M'gladbach	3	Hamburger SV	12				4.0	1.0	HOME_WIN	Franz Wengenmayer							
1356	1968-04-20	5	4	1967	30	1.FC Köln	5	E. Frankfurt	6				5.0	1.0	HOME_WIN	Gerhard Schulenburg							
1357	1968-04-20	5	4	1967	30	VfB Stuttgart	13	Bayern München	2				3.0	0.0	HOME_WIN	Karl Niemeyer							
1358	1968-04-20	5	4	1967	30	E. Braunschweig	8	B. Neunkirchen	17				4.0	2.0	HOME_WIN	Fritz Seiler							
1359	1968-04-20	5	4	1967	30	1.FC K'lautern	16	Alem. Aachen	11				1.0	0.0	HOME_WIN	Rudolf Kreitlein							
1360	1968-04-20	5	4	1967	30	1860 München	9	Karlsruher SC	18				3.0	0.0	HOME_WIN	Günter Linn							
1361	1968-04-20	5	4	1967	30	FC Schalke 04	15	Bor. Dortmund	14				1.0	0.0	HOME_WIN	Karl-Heinz Picker							
1362	1968-04-26	4	4	1967	31	MSV Duisburg	9	1.FC Köln	5				3.0	2.0	HOME_WIN	Erich Reil							
1363	1968-04-27	5	4	1967	31	Alem. Aachen	11	1.FC Nürnberg	1				2.0	0.0	HOME_WIN	Ewald Regely							
1364	1968-04-27	5	4	1967	31	Bayern München	3	Werder Bremen	4				2.0	3.0	AWAY_WIN	Hans-Joachim Weyland							
1365	1968-04-27	5	4	1967	31	E. Frankfurt	8	Bor. M'gladbach	2				3.0	1.0	HOME_WIN	Bruno Schulz							
1366	1968-04-27	5	4	1967	31	Bor. Dortmund	14	VfB Stuttgart	12				2.0	1.0	HOME_WIN	Dietrich Basedow							
1367	1968-04-27	5	4	1967	31	Hamburger SV	13	E. Braunschweig	6				0.0	0.0	DRAW	Franz Heumann							
1368	1968-04-27	5	4	1967	31	Hannover 96	10	1.FC K'lautern	16				2.0	0.0	HOME_WIN	Wilfried Hilker							
1369	1968-04-27	5	4	1967	31	B. Neunkirchen	17	1860 München	7				1.0	0.0	HOME_WIN	Willi Thier							
1370	1968-04-27	5	4	1967	31	Karlsruher SC	18	FC Schalke 04	15				1.0	0.0	HOME_WIN	Helmut Conrad							
1371	1968-05-11	5	5	1967	32	1.FC Nürnberg	1	Hannover 96	10				2.0	1.0	HOME_WIN	Günter Linn							
1372	1968-05-11	5	5	1967	32	Werder Bremen	2	Bor. Dortmund	14				2.0	1.0	HOME_WIN	Helmut Fritz							
1373	1968-05-11	5	5	1967	32	Bor. M'gladbach	3	1.FC Köln	5				1.0	0.0	HOME_WIN	Rudolf Schreiner							
1374	1968-05-11	5	5	1967	32	1.FC K'lautern	16	Bayern München	4				2.0	2.0	DRAW	Gerhard Schulenburg							
1375	1968-05-11	5	5	1967	32	E. Braunschweig	7	E. Frankfurt	6				0.0	0.0	DRAW	Walter Eschweiler							
1376	1968-05-11	5	5	1967	32	Alem. Aachen	11	MSV Duisburg	8				4.0	4.0	DRAW	Fritz Seiler							
1377	1968-05-11	5	5	1967	32	VfB Stuttgart	13	Karlsruher SC	18				3.0	2.0	HOME_WIN	Wilfried Bien							
1378	1968-05-11	5	5	1967	32	1860 München	9	Hamburger SV	12				0.0	1.0	AWAY_WIN	Berthold Schmidt							
1379	1968-05-11	5	5	1967	32	FC Schalke 04	15	B. Neunkirchen	17				2.0	0.0	HOME_WIN	Karl-Heinz Mailand							
1380	1968-05-18	5	5	1967	33	Bayern München	4	1.FC Nürnberg	1				0.0	2.0	AWAY_WIN	Klaus Ohmsen							
1381	1968-05-18	5	5	1967	33	Karlsruher SC	18	Werder Bremen	2				1.0	2.0	AWAY_WIN	Gerd Hennig							
1382	1968-05-18	5	5	1967	33	Bor. M'gladbach	3	E. Braunschweig	6				2.0	0.0	HOME_WIN	Kurt Handwerker							
1383	1968-05-18	5	5	1967	33	1.FC Köln	7	Alem. Aachen	9				3.0	1.0	HOME_WIN	Anton Binder							
1384	1968-05-18	5	5	1967	33	E. Frankfurt	5	1860 München	10				2.0	1.0	HOME_WIN	Dr. Gerd Siepe							
1385	1968-05-18	5	5	1967	33	Hannover 96	12	MSV Duisburg	8				2.0	2.0	DRAW	Heinz Aldinger							
1386	1968-05-18	5	5	1967	33	B. Neunkirchen	17	VfB Stuttgart	13				0.0	5.0	AWAY_WIN	Hans Voß							
1387	1968-05-18	5	5	1967	33	Hamburger SV	11	FC Schalke 04	15				1.0	1.0	DRAW	Ewald Regely							
1388	1968-05-18	5	5	1967	33	Bor. Dortmund	14	1.FC K'lautern	16				4.0	0.0	HOME_WIN	Walter Horstmann							
1389	1968-05-25	5	5	1967	34	1.FC Nürnberg	1	Bor. Dortmund	14				2.0	1.0	HOME_WIN	Edgar Deuschel							
1390	1968-05-25	5	5	1967	34	Werder Bremen	2	B. Neunkirchen	17				2.0	1.0	HOME_WIN	Johannes Malka							
1391	1968-05-25	5	5	1967	34	1860 München	13	Bor. M'gladbach	3				0.0	0.0	DRAW	Günter Linn							
1392	1968-05-25	5	5	1967	34	E. Braunschweig	8	1.FC Köln	6				1.0	2.0	AWAY_WIN	Fritz Seiler							
1393	1968-05-25	5	5	1967	34	MSV Duisburg	7	Bayern München	4				3.0	3.0	DRAW	Bruno Schulz							
1394	1968-05-25	5	5	1967	34	FC Schalke 04	15	E. Frankfurt	5				0.0	0.0	DRAW	Elmar Schäfer							
1395	1968-05-25	5	5	1967	34	Alem. Aachen	12	Hannover 96	11				2.0	2.0	DRAW	Erich Reil							
1396	1968-05-25	5	5	1967	34	1.FC K'lautern	16	Karlsruher SC	18				1.0	1.0	DRAW	Wilfried Hilker							
1397	1968-05-28	1	5	1967	34	VfB Stuttgart	9	Hamburger SV	10				4.0	1.0	HOME_WIN	Anton Binder							
1398	1968-08-17	5	8	1968	1	Bayern München	1	1.FC K'lautern	15				2.0	0.0	HOME_WIN	Gerd Hennig							
1399	1968-08-17	5	8	1968	1	1.FC Nürnberg	17	Alem. Aachen	2				1.0	4.0	AWAY_WIN	Jan Redelfs							
1400	1968-08-17	5	8	1968	1	Bor. Dortmund	16	Bor. M'gladbach	3				1.0	3.0	AWAY_WIN	Rudolf Kreitlein							
1401	1968-08-17	5	8	1968	1	E. Braunschweig	4	Hamburger SV	6				1.0	0.0	HOME_WIN	Johannes Malka							
1402	1968-08-17	5	8	1968	1	VfB Stuttgart	5	1860 München	10				1.0	1.0	DRAW	Klaus Ohmsen							
1403	1968-08-17	5	8	1968	1	MSV Duisburg	12	FC Schalke 04	7				1.0	0.0	HOME_WIN	Franz Heumann							
1404	1968-08-17	5	8	1968	1	E. Frankfurt	8	Hertha BSC	13				2.0	0.0	HOME_WIN	Ferdinand Biwersi							
1405	1968-08-17	5	8	1968	1	Werder Bremen	9	Hannover 96	11				3.0	2.0	HOME_WIN	Karl Riegg							
1406	1968-08-17	5	8	1968	1	1.FC Köln	14	K. Offenbach	18				2.0	1.0	HOME_WIN	Helmut Fritz							
1407	1968-08-24	5	8	1968	2	1860 München	9	Bayern München	4				0.0	3.0	AWAY_WIN	Alfred Ott							
1408	1968-08-24	5	8	1968	2	Alem. Aachen	1	E. Frankfurt	3				4.0	2.0	HOME_WIN	Walter Horstmann							
1409	1968-08-24	5	8	1968	2	Bor. M'gladbach	2	1.FC Köln	6				2.0	1.0	HOME_WIN	Kurt Tschenscher							
1410	1968-08-24	5	8	1968	2	FC Schalke 04	13	E. Braunschweig	7				0.0	2.0	AWAY_WIN	Edgar Deuschel							
1411	1968-08-24	5	8	1968	2	Hamburger SV	14	VfB Stuttgart	10				2.0	1.0	HOME_WIN	Hans Hillebrand							
1412	1968-08-24	5	8	1968	2	1.FC K'lautern	16	Werder Bremen	5				1.0	0.0	HOME_WIN	Anton Binder							
1413	1968-08-24	5	8	1968	2	Hannover 96	11	Bor. Dortmund	15				1.0	1.0	DRAW	Heinz Siebert							
1414	1968-08-24	5	8	1968	2	Hertha BSC	17	MSV Duisburg	8				1.0	1.0	DRAW	Elmar Schäfer							
1415	1968-08-24	5	8	1968	2	K. Offenbach	12	1.FC Nürnberg	18				2.0	1.0	HOME_WIN	Walter Eschweiler							
